Item,ER Suggestion,Label,New Label
5,Die Uni meiden - Wenn möglich online Dinge erledigen,withdr,
5,"wenn die Angst zu gross wird, spreche ich mit dem/der Uni-Psychologe/in",instr-supp,
5,Fokus auf Persönlich entwicklung und nicht Konkurrenz legen,self-en,
5,sich davon motivieren lassen & zeigen dass man es auch schafft,reapp,
5,"Die Angst verfliegt mit der Zeit, alles eine Sache der Gewöhnung",reapp,
5,Hart an dem eigenen Ziel arbeiten,sitcon,
5,mehr über Mitstudierende herausfinden,info,
5,"Ich lese über Berichte von Persönlichkeiten und merke, dass diese auch mit harter Konkurrenz zu kampfen hatten",self-en,
5,Ich versuche schon ab der ersten Stunde mit ihnen und dem Stoff mitzuhalten.,sitcon,
5,ich minimiere meine Freizeit,sitcon,
5,Ich gebe der Situation eine Chance und suche Kontakt unter den jüngeren StudentInnen,instr-supp,
5,Ich hole mir Tipps wie ich auf ihr Level komme,instr-supp,
5,halte mir mein Ziel vor Augen,reapp,
5,sich nicht unterkriegen lassen,self-en,
5,"Versuchen, Fähigkeiten anderer nicht wahrzunehmen",self-en,
5,"jüngere Studierende abwerten, schlecht machen",self-en,
5,Tanzen gehen,dist,
5,"Gespräche mit anderen Studenten suchen, um festzustellen ob es tatsächlich so ist",info,
5,Ich kapsle mich ab und versuche die Prüfungen in meinem Tempo zu schreiben,withdr,
5,konzentriere mich auf mich selbst,reapp,
5,Versuchen mitzuhalten und Informationsplattformen finden,info,
5,"Ich mache mich auf die Suche nach Leuten, die an einer Lerngruppe interessiert sind.",instr-supp,
5,mich mit anderen über Studis vernetzen & austauschen,instr-supp,
5,frage Mitstudierende um Hilfe,instr-supp,
5,Ich teile meine Sorgen,social-supp,
5,Nicht auf eigene negative Gedanken hören,suppress,
5,Nicht vergleichen,reapp,
5,Lernen,sitcon,
5,Freunde treffen,social-supp,
5,Zu den jungen Studenten Kontakt aufbauen & mit ihnen reden,instr-supp,
5,Bücher lesen,info,
5,"mir zusichern, dass ich es schaffen kann",self-en,
5,Sozialen Anschluss suchen um zusätzliches Level einschätzen zu können,info,
5,auf Sozial leben be***,withdr,
5,So positiv wie möglich denken,reapp,
5,viel Zeit für Uni investieren,sitcon,
5,Ich werde den Stoff aufholen,self-en,
5,Ich frische meine Kenntnisse u. Fähigkeiten auf/Weiterbildung,sitcon,
5,Akzeptieren den Situation,other,accept
5,Daran lasse ich mich nicht beeindrucken.,self-en,
5,Ablegen des Konkurrenzdenkens,reapp,
5,"Ich suche mir alte Prüfungsfragen heraus, um die Anforderungen besser einschätzen zu können",sitcon,
5,Ich lese ein Buch ü. Selbstwertsteigerung.,sitcon,
5,"ich suche mir Personen, die mich unterstützen können, denen es ähnlich geht",instr-supp,
5,aufhören mich zu vergleichen,reapp,
5,Ich rede mit Leuten in ähnlichen Lagen,social-supp,
5,Ich stärke mein Selbstbewusstsein durch andere Bereiche (z.B. Sport),self-en,
5,ich rede meine Mitstudenten schlecht,self-en,
5,Mir Personen in der gleichen Situation suchen,instr-supp,
5,Kontakt zu den jüngeren Student/innen aufbauen & sich austauschen,instr-supp,
5,"Ich spreche mit meinen jüngeren KollegInnen, vielleicht lerne ich von ihnen.",instr-supp,
5,gezielt Kontakt zu Studenten suchen,instr-supp,
5,"Ich akzeptiere meine Defizite und versuche, sie auszugleichen",other,accept
5,"mit Profs reden, sehen dann man Anschluss findet",instr-supp,
5,"Ich versuche es als Antrieb zu sehen, um noch härter zu arbeiten.",reapp,
5,Junge Studenten anfreunden,instr-supp,
5,Situation rational betrachten,reapp,
5,Mit Freunden über meine Sorgen sprechen,social-supp,
5,Ich mache Sport.,dist,
5,Studenten suchen die in der gleichen Situation sind,instr-supp,
5,Ich informier mich über Erfahrungen anderer älterer Studenten,info,
5,Nach Tipps ragen,info,
5,Mitstudierenden aus dem Weg gehen > keine Vergleiche möglich,withdr,
5,Studenten in ähnlicher Situation zum reden suchen,instr-supp,
5,Ich suche das Gespräch mit einem mir bekannten Professor,instr-supp,
5,ich gehe offen auf sie zu und lerne sie besser kennen,instr-supp,
5,lass mich durch die Angst motivieren,reapp,
5,Ich lasse die Gedanken zu um sie dann logisch zu verarbeiten,expr,
5,mit anderen über Konkurrenzgefühl sprechen,social-supp,
5,die anderen beleidigen & runtermachen,other,destr-soc
5,Ich verbringe möglichst wenig Zeit  an der Uni,withdr,
5,Fragen warum das so ist,other,reflect
5,sich selbst nicht mit den anderen vergleichen,reapp,
5,Ich arbeite u. kerne noch mehr,sitcon,
5,Lernen,sitcon,
5,"Ich versuche neue Leute kennenzulernen, denen es ähnlich geht.",instr-supp,
5,die Mitstudierenden boese zu behandeln  ,other,destr-soc
5,Ich spreche meine Sorge offen an.,expr,
5,"Sie haben den Club, ich die Bib",self-en,
5,"Ich nehme das Konkurrenzverhalten nicht ernst, schliesslich studiere ich für mich!",reapp,
5,ich arbeite an meinen Fähigkeiten,sitcon,
5,damit abfinden,other,accept
5,"ich gebe mein Bestes, mehr kann ich nicht",reapp,
5,ich muss nicht die Beste sein,reapp,
5,Ich probier mit ihnen zu reden und vielleicht einen Kompromiss zu finden.,instr-supp,
5,Self-handicapping,other,self-depr
5,"einem selbst Mut zusprechen, dass man es schafft",self-en,
5,Aufrechten Gang einnehmen (auf Körperhaltung achten die selbstbewusst wirkt),self-en,
5,Über deren Naivität lustig machen,other,destr-soc
5,mit Professoren Seen,instr-supp,
5,Ich berufe mich auf meine Erfahrung,self-en,
5,ich spreche mit Nahestehende über meine Gedanken,social-supp,
5,sich an „schlaue“ Gruppe anschliessen und „aufholen“,instr-supp,
5,Ich wende mich an die jüngeren um Hilfe einzuholen,instr-supp,
5,"Fokus auf eigene Lebensziele, nicht jeder kann alles",reapp,
5,Kontakt mit diesen juengeren Student/Innen aufnehmen,instr-supp,
5,Einfach auf sich zukommen lassen,other,accept
5,Ich informiere mich an der Uni,info,
5,"Ich rede mit meinen Freunden, um mich aufzuheitern",social-supp,
6,Ich gebe mir das nächste mal mehr Mühe ,sitcon,
6,Mit einem Kollegen über den Klienten reden.,social-supp,
6,"Ich konzentriere mich darauf, dass mein Chef meine Leistung lobt",self-en,
6,"Tee trinken und nachdenken, warum sich die Klient beschwert hat",other,reflect
6,mit Freunden reden und alles von der Seele sprechen,social-supp,
6,"Ich versuche stolz auf mich zu sein, mit einem schwierigen Kunden professionell umgegangen zu sein.",self-en,
6,versuche rauszufinden warum,info,
6,versuche an etwas anderes zu denken,suppress,
6,Nehmen f. längere Zeit Urlaub > weg von Arbeit,withdr,
6,"Ich erinnere mich an Momente, in denen ich auch gelobt wurde",self-en,
6,An was Schönes denken,relax,
6,"Ich stelle eine Liste auf, was ich falsch gemacht haben könnte.",sitcon,
6,Ich schreibe dem Klienten einen bösen anonymen Brief o. räche mich auf andere Weise,other,destr-soc
6,mit Kollegen lästern,social-supp,
6,"Ich sage dem Klienten, dass ich unter diesen Umständen nicht mehr mit hm arbeite",info,
6,Problem bei ihm suchen,self-en,
6,"einen Film schauen, Eis essen und jammern",eat-drink,
6,bei dem Klienten entschuldigen,suppress,
6,im Zukunft mit leichteren Klienten arbeiten,sitcon,
6,Ich analysiere die Kritiken ohne sie zu Herzen zu nehmen.,info,
6,Mit umso grösseren Bemühungen an andere Klienten angehen,sitcon,
6,"Beginn meine Leistung selbst zu beurteilen, auch wenn mir nichts bringt.",other,reflect
6,Erfolge & Niederlagen gegenüberstellen,other,reflect
6,Der Kunde hatte einen schlechten Tag,reapp,
6,sich mit Teamkollegen austauschen um sicherzugehen,instr-supp,
6,Mit Freunde unterhalten über eigene Empfindungen,social-supp,
6,Meinung des Klient vergessen,suppress,
6,Ich tratsche mit meinen Arbeitskollegen,social-supp,
6,Ich rede mit dem Klienten über sein unmögliches Verhalten,info,
6,Chef fragen ob/wie ich mich verbessern kann,info,
6,den Kleinen darauf anzusprechen & eine Lösung probieren zu finden,info,
6,Ablenken,dist,
6,sich über Klienten ärgern und somit negativ darstellen,expr,
6,"von Chef nochmal hören, dass man gut ist",instr-supp,
6,Ich bitte um Arbeitsfeedback von meinem Chef,instr-supp,
6,"Ich erinnere mich bewusst an bessere Klienten, die mich gelobt haben.",self-en,
6,Ich werde härter arbeiten als zuvor,sitcon,
6,"ich beschwere mich beim Chef, dass ich durch den geringen Lohn nicht genug Motivation bekomme",instr-supp,
6,Mit Arbeitskollegen sprechen,social-supp,
6,Ich versuche denke mir bessere Handlungsalternativen für ähnliche Situationen aus.,sitcon,
6,Ich mache einen Filmabend mit einer Freundin,social-supp,
6,"Situation analysieren, versuchen objektiv zu betrachten",other,reflect
6,Mit dem Klienten noch einmal ruhig von vorne beginnen,sitcon,
6,Ich lerne aus der Situation,reapp,
6,Habe Schwierigkeiten mich basierend auf der Beschreibung in die Situation zu versetzen. Finde Aerger viel zu naheliegend.,,
6,versuche mich auf den nächsten Klienten zu konzentrieren,sitcon,
6,"Überlegen, was den Klienten gestört haben könnte.",other,reflect
6,naechstes Mal sage ich klipp & klar was Sache ist und diskutier nicht ewig mit ihm herum,reapp,
6,"Ich suche das Gespräch mit meinem Chef um zu erfahren, wo meine Fehler liegen.",instr-supp,
6,Ich gebe den Kleinen ab,withdr,
6,Shit happens. let’s move on,other,accept
6,"Ich suche dennoch nach Indizien, ob meine Leistung evtl. fehlerhaft war",other,reflect
6,Ich weiss dass ich nur kurz traurig sein werde und es vorbei geht,other,accept
6,Verbesserungsvorschläge/Kritik annehmen,other,accept
6,"mit dem Klienten darüber reden, mir seine Vorstellungen anhören",info,
6,Ich versuche den Klienten zu vergessen,suppress,
6,adere Kollegen um Feedback bitten,instr-supp,
6,Mit einem guten Freund darüber sprechen,social-supp,
6,mit Arbeitskollege etwas trinken gehen & reden.,eat-drink,
6,auf die Aussage vom Chef vertrauen,self-en,
6,Ich kümmere mich nicht darum & mache weiter um meine Arbeit,suppress,
6,Mit Freunden feiern,social-supp,
6,Ich suche erneut das Gespräch mit meinem Chef - er scheint mir loyal und treu zu sein,instr-supp,
6,ich hoffe auf nettere Kunden beim nächsten Mal,reapp,
6,"Wenn es nicht besser wird, nochmal ansprechen",info,
6,jemand anderem den Klient geben,withdr,
6,"Ich versuche zu analysieren, was schiefgegangen ist.",other,reflect
6,Ich frage nach dem Grund,info,
6,mir nach der Arbeit einen schönen Abend machen,relax,
6,Ich nehme mir eine Auszeit vom Job,withdr,
6,mich mehrmals an die Bestätigung eines Chefs zurück erinnern,self-en,
6,mir gut zureden,self-en,
6,sich darüber bei jemandem aufregen,social-supp,
6,Ich denke daran dass ich nicht immer alles perfekt machen kann und ich aus meinen Fehlern lernen kann,reapp,
6,"Ich sage mir, dass ich beim nächsten Mal in einer ähnlichen Situation früher einen Grenze ziehen muss",reapp,
6,Ich versuche mir Bestätigung bei anderen Kleinen zu holen.,self-en,
6,Ich gebe ihn an eine andere Person ab.,withdr,
6,mit Klient persönliches Gespräch suchen,info,
6,Kollegen um ihre Meinung fragen,instr-supp,
6,versuchen das nicht an sich rankommen zu lassen,suppress,
6,Mit Kollegen reden,social-supp,
6,mit Chef sprechen,instr-supp,
6,"selbst reflektieren was das Problem war, in Zukunft meiden/besser machen",other,reflect
6,mir die vielen guten Bewertungen (über mich) ins Gedächtnis rufen,self-en,
6,Mit Freundin darüber reden und ihre Meinung dazu anhören,social-supp,
6,Neue Arbeiten besser machen,sitcon,
6,"Versuchen realistisch an die Sache heranzugehen, man kann nie jedem Klienten helfen",reapp,
6,Ablenkung,dist,
6,Ich versuche den Grund selbst herauszufinden.,info,
6,sich Worte des Chefs immer wieder vor Augen halten,self-en,
6,Hole m. pos. Meinungen zufriedener Klienten ein,self-en,
6,Ich erinnere mich an das Lob meines Chefs,self-en,
6,ich entschuldige mich beim Klienten & bleibe professionell,suppress,
6,"Ich versuche zu verstehen, was dem Klienten nicht passt.",reapp,
6,Anderweitige Aktivität in der man gut ist,self-en,
6,Freunden von Feedback des Chefs erzählen,self-en,
6,ich versuche nach vorne zu schauen,reapp,
6,"daran denken, dass mein Chef zufrieden ist & das wichtig ist",self-en,
6,über die Situation mit einem guten Freund reden,social-supp,
6,Ich lerne den Umgang mit schwierigen Klienten mit Techniken,sitcon,
6,"darauf besinnen, dass Chef hinter einem steht & Arbeit gut war",self-en,
6,auf nächsten Klient konzentrieren,suppress,
6,"Plan machen, was beim nächsten Mal besser machen könnte",sitcon,
6,bei Klienten entschuldigen und Situation erklären,suppress,
6,ich warte auf den morgigen Tag,relax,
6,einmal mit anderen darüber sprechen und es dann vergessen,social-supp,
6,emotionen bewusst rauslassen,expr,
6,"Versuche herauszufinden, was meinen Klienten stört",info,
6,"Denke mir die Meinung vom Chef ist wichtiger, auch wenn mich belastet.",reapp,
6,Ich gebe den Klienten ab,withdr,
6,Ich spreche den Klienten darauf an,info,
6,detailliertes Feedback vom Chef anfordern,instr-supp,
6,spazieren gehen,dist,
6,Dem Chef glauben schenken,reapp,
6,sich vergleichen mit anderen Leuten,self-en,
6,Ich frage meinen Chef nach Verbesserungsvorschlägen,info,
6,mit Chef darüber reden,instr-supp,
6,"Ich denke über alles nach was mich an dem Klienten gestört hat, bis die Traurigkeit zu Wut wird & ich ihm die Schuld geben kann",expr,
6,mit Klient über Lösungswege sprechen,info,
6,Klienten konfrontieren,info,
6,"den Klienten nicht allzu wichtig nehmen > versuchen, Vorfall hinter sich zu lassen",reapp,
6,mein Haustier streicheln,relax,
6,Ich spiele mit meinem Freund und konzentriere mich auf sein Lob.,social-supp,
6,Abwiegen warum der Klient so denkt.,other,reflect
6,mit Arbeitskollegen reden,social-supp,
6,"sich sagen, dass der Kunde einfach schwierig war",reapp,
6,"Kritik gehört im Arbeitsleben auch dazu, aber Differenzen sind einfach mal da stehen zu lassen",reapp,
6,"Ich prüfe, ob ich etwas hätte anders machen können.",sitcon,
6,Ich arbeite nicht länger mit dem Klienten,withdr,
6,über Kojen aufregen/auskotzen,social-supp,
6,"Hinterfragen warum ich mich schlecht fühle, Chef sagt gut!",other,reflect
6,Ziele nicht zu hoch setzen,reapp,
6,überlegen wie man es den Klienten Recht machen könnte,sitcon,
6,"versuchen, dem Chef zu glauben",info,
6,"ich überlege, was ich noch besser machen kann bei dem Klienten",sitcon,
6,Ich esse ungesund um die Leere in mir zu füllen,eat-drink,
6,lästere über den Klienten bei Freunden,social-supp,
6,ich verlasse mich auf das Wort meines Chefs,info,
6,Mit Chef über Kritik sprechen,instr-supp,
6,Den Chef nach dem Inhalt der Beschwerde fragen,instr-supp,
6,„solche Klienten gibt es immer“,reapp,
6,Klienten schlecht reden,self-en,
6,Klient als unzufrieden mit seinem Leben einstufen,reapp,
6,ich mache weiter wie bisher,suppress,
6,an nettere Kunden denken,reapp,
6,Mit einer Freundin treffen und darüber reden.,social-supp,
6,sich selbst Aufbauen/gut zureden,self-en,
6,Den Klient fragen warum er das so sieht,info,
6,mit Mitarbeitern reden,social-supp,
6,Ich vergesse d. Auftrag,suppress,
6,Ich bitte meinen Chef um eine Schulung (Customer Relationship),instr-supp,
6,an alle bisher zufrieden gestellten Klienten erinnern,self-en,
6,weinen,expr,
6,"Ich erinner mich an die Klienten, denen ich helfen konnte",self-en,
6,Ich mach mir keinen Kopf darüber,suppress,
6,Rational betrachten,reapp,
6,Ich versuche mir das positive Feedback des Chefs im Kopf zu behalten.,self-en,
6,Mache mir nichts daraus und glaube meinem Chef.,info,
6,Ich spreche mit meinen Arbeitskollegen über den Kunden,social-supp,
7,ich will das die fehlenden Betriebsmittel in den Zwischenbericht geschrieben werden,sitcon,
7,"Ich versuche anzumerken, dass diese Info fehlt",sitcon,
7,Meine Arbeit ist nicht mein Leben. Ich relativiere den Ärger mit einem schönen Abend mit Partner*in,reapp,
7,weine,expr,
7,"ich werde mit der Firma reden, bezüglich der Hinauszögerung der Betriebsmittel",info,
7,Stress im Alltag reduzieren,relax,
7,Meinen Chef darüber informieren.,instr-supp,
7,fahre nach Hause und geh schlaufen,relax,
7,"ich versuche es zu arrangieren, dass die fehlende Information in den Bericht kommt",sitcon,
7,Ich finde die verantwortliche Person und bringe meinen Ärger zum Ausdruck,expr,
7,Lieferant von Betriebsmittel kontaktieren,info,
7,Bei einem besseren Betrieb anfangen,withdr,
7,Ich werde mich abreagieren,expr,
7,in Zwischenbericht dokumentieren,sitcon,
7,"Falls ich Stress bekomme mit meinem Chef, erwähne ich meine Unschuld.",sitcon,
7,die Schuld auf anderen schieben,other,destr-soc
7,öfter um Betriebsmittel fragen - nerven,info,
7,Ich informiere wichtige Personen über das fehlende Betriebsmittel,info,
7,"ich versuche, das fehlende Betriebsmittel selbst irgendwo her zu bekommen",sitcon,
7,Sport treiben,dist,
7,"beten, dass Fehler bemerkt & Betriebsmittel nachbestellt wurden",sitcon,
7,Hole die verlorene Zeit auf.,sitcon,
7,Verfasser des Zwischenberichts anbrüllen,expr,
7,Schiebe übermässige Arbeit an jmd anders ab,instr-supp,
7,Ich rede mit meinen Freunden darüber um mich abzureagieren,social-supp,
7,konfrontiere den Verantwortlichen,info,
7,An den Chef petzen dass man wegen Person nicht an nötige Mittel gekommen ist,other,destr-soc
7,Ich unternehme nichts und mache weiter,suppress,
7,"Ich schau, das gleich von Anfang an klar ist, wieso alles länger dauert (wegen dem fehlenden Betriebsmittel)",sitcon,
7,in die Arbeit vertiefen,sitcon,
7,schauen wo das Problem lag,info,
7,"ich spreche die Person, die für Zwischenbericht zuständig ist, darauf an.",info,
7,Ich versuche mich davon nicht aufregen zu lassen und arbeite engagiert weiter,suppress,
7,Stellungnahme schreiben,sitcon,
7,Positive Gedanken machen,reapp,
7,sich bei Freunden darüber aufregen,social-supp,
7,Ich versuche mit allen Mitteln den Zugang zu beschaffen,sitcon,
7,Umfokussieren auf die weiteren Schritte die jetzt wichtig sind,sitcon,
7,ich mache mir einen neuen Zeitplan,sitcon,
7,bei anderen darüber aufregen,social-supp,
7,Das Fehlen d. Betriebsmittel beim Vorgesetzten erwaehnen,instr-supp,
7,Hinterfrage den Zwischenbericht ,info,
7,Unterstützung in Team sichern falls Chefetage sich beschwert,instr-supp,
7,Beschweren,instr-supp,
7,"Ich erwäge einen Änderung des Zeitplans, wenn möglich (Verlängerung).",sitcon,
7,sich vor anderen beteiligen rechtfertigen,sitcon,
7,Ich suche den Schuldigen,sitcon,
7,Arbeite das nächste Mal besser,sitcon,
7,Ich konfrontiere die Person die Schuld am Hinauszoegern hat und lasse sie Schuld tragen.,expr,
7,Schuldige/n ausmachen,info,
7,erklären warum es länger gedauert hat,info,
7,Verantwortlichen für Zwischenbericht darauf anreden.,info,
7,"Ich versuche, meinen Bericht zu verändern",sitcon,
7,neuen ehrlichen Bericht schreiben,sitcon,
7,Ich versuche den nächsten Bericht besser zu schreiben.,sitcon,
7,Chef melden,instr-supp,
7,Ich lasse die Verzögerung an meinen Kollegen aus,expr,
7,"Beim nächsten Bericht achte ich darauf, dass ich besseren Zugang bekomme",sitcon,
7,Tief durchatmen,relax,
7,Ich lasse meiner Wut kurz freien Lauf um mich wieder konzentrieren zu können.,expr,
7,mit anderen Kollegen darüber lästern,other,destr-soc
7,Wut Kollegen mitteilen,expr,
7,Andere Aufgaben verzichten,withdr,
7,Zugang zu Betriebsmittel nochmals anfragen,info,
7,Ich versuche den Rückstand wieder aufzuholen.,sitcon,
7,mit Kollegen darüber reden,social-supp,
7,auf lange Sicht nach neuen Stellen suchen,withdr,
7,"Ich bestehe darauf, dass dies noch nachtäglich beigefügt wird.",sitcon,
7,"mir vornehmen beim nächsten Mal direkt zu handeln, wenn es zu Verzögerungen kommt, damit ich im Zeitplan bleibe",reapp,
7,"Überlegen, was man da tun/verbessern kann > nach Alternativen suchen",sitcon,
7,Plane in Zukunft mehr Zeit für mögl. Komplikationen ein.,sitcon,
7,Den Verantwortlichen zur Rede stellen,info,
7,im Nachhinein fehlendes B.Mittel erwähnen,sitcon,
7,arbeite einfach weiter meinen Zeitplan ab,suppress,
7,Schöne Dinge im Leben gedanklich herorheben,reapp,
7,ich vergesse meinen Ärger bei einer grossen Portion Pommes,eat-drink,
7,Ich fahre zum Laufen in den Wald - Frust abbauen,relax,
7,Korrektur des Zwischenberichtes anstreben,sitcon,
7,Ich mache Überstunden um aufzuholen,sitcon,
7,mit dem Chef reden,instr-supp,
7,Zwischenbericht ausbessern,sitcon,
7,Schiebe Schuld auf die Betriebsmittel,sitcon,
7,ich mache weiter wie bisher,suppress,
7,Mit Chef sprechen,instr-supp,
7,ich bitte um mehr Zeit,sitcon,
7,Sage das mir Betriebsmittel gefehlt haben und möchte dass es im Endbericht steht.,sitcon,
7,Ich gönne mir ein gutes Abendessen & Drinks nach diesem Tag,eat-drink,
7,informiere über das fehlende Mittel,info,
7,Ich erkläre dem Chef warum es dazu gekommen ist,info,
7,"Ich frage Kollegen, was sie machen würden",instr-supp,
7,versuchen die fehlende Zeit wieder aufzuholen,sitcon,
7,"Fokus auf zukünftige, ähnliche Problemstellungen",reapp,
7,mache Yoga,relax,
7,Trotzdem weitermachen,suppress,
7,Gespräch mit Chef,instr-supp,
7,Suche besseren Zugang,reapp,
7,Ich fordere eine Korrektur des Zwischenberichts,sitcon,
7,Ich schiebe alle Schuld auf den Verantwortlichen des Betriebsmittels,withdr,
7,"Person konfrontieren, die Bericht geschrieben hat",info,
7,"Ich rede mit einer Freundin, die sich dann lang und breit über meine Arbeit auslässt.. ",social-supp,
7,ich rechtfertige die Verzögerung damit,sitcon,
7,Sport machen,dist,
7,schneller Arbeiten um Zeitplan einzuhalten,sitcon,
7,Ich sehe meine eigene Schuld (hätte früher anfangen können),other,reflect
7,Vorgesetzten darauf ansprechen,instr-supp,
8,Ich lade eine gute Freundin als Unterstützung ein,social-supp,
8,"Teile d. Grossfamilie bitten, Feier mit zu organisieren",instr-supp,
8,Spazieren gehen,dist,
8,Ich spreche mit Freunden über meine Gefühle,social-supp,
8,sich darauf fokussieren wie schön es ist die Familie wiederzusehen,reapp,
8,Ich bitte Sie an dem Tag schon etwas früher zu kommen,sitcon,
8,durchatmen,relax,
8,"Ich versuche jegliche Störfaktoren aus dem Weg zu schaffen, um mir einen schönen Tag zu ermöglichen",sitcon,
8,"Versuchen, Erwartungen der Familie zu „managen“",reapp,
8,"Ich schreibe eine Liste, um meine Gedanken zu ordnen.",other,reflect
8,Ich versuche alles locker anzugehen.,suppress,
8,Ich verteile die Aufgaben für die Vorbereitung auf mehrere Personen.,sitcon,
8,ich führe mir vor Augen wie lustig es wird,reapp,
8,lockerer sein,suppress,
8,Ich stelle mir das Best-case & worst-case Scenario des Tages vor,reapp,
8,"Ich lasse mir von Freunden aushelfen, damit ich keinen Zeitstress habe.",social-supp,
8,lade die Grossfamilie wieder aus,withdr,
8,meditieren,relax,
8,Ich mache davor Sport,dist,
8,"Ich sage meiner Familie, wenn es nicht klappen sollte spontan ab",withdr,
8,"Ich verlagere die eigentliche Feier in ein Restaurant, damit ich gehe kann, wenn es mir zu viel wird.",sitcon,
8,Vorschlagen das wo anders zu machen,sitcon,
8,"Ich rede mir gut zu, dass ich erwachsen bin u. mein Selbstbewusstsein nicht abhängig v. d. Zustimmung meiner Familie ist",self-en,
8,Nicht zu sehr hineinsteigern in Situation,suppress,
8,ich beruhige mich: es ist meine Familie und sie wissen wie das mit Umzügen ist > noch wenig Erfahrung mit Familienfeiern hosten in dem Alter,reapp,
8,Einfach auf mich zukommen lassen,other,accept
8,Ich bitte sie um Hilfe bei der Organisation,instr-supp,
8,sich ablenken,dist,
8,Ich koche das Lieblingsessen meiner Familie,sitcon,
8,"ich lade meine Familie in ein Lokal ein, da die Wohnung zu klein ist",sitcon,
8,"ich erarbeite einen Notfallplan, falls etwas schief geht, um mich zu beruhigen",sitcon,
8,"Ich plane nichts, lasse alles auf mich zukommen mit dem Gedanken, dass es gut wird",self-en,
8,Familie um Meinung bitten ob man an alles gedacht hat,social-supp,
8,Partyplaner organisieren,sitcon,
8,"Ich lade eine Freundin ein, die mir den Rücken stärkt",social-supp,
8,versuchen positiv zu denken,self-en,
8,"Ich sage mir, dass Aufregung ok ist und dass es gut ist aufgeregt zu sein",reapp,
8,Der Familie die Situation schildern,info,
8,Ich hole mir Freunde zu Hilfe um die Wohnung herzurichten für die Feier.,social-supp,
8,nicht zu viel vornehmen ,sitcon,
8,sie nur in ein Zimmer lassen,sitcon,
8,Ich äussere meine Bedenken meiner Familie,info,
8,Kommunikation mit Verwandtschaft,sitcon,
8,Wohnung putzen,dist,
8,Rede mit Freunden,social-supp,
8,bitte einige Verwandte ein anderes Mal zu kommen,withdr,
8,ich rede mit allen,sitcon,
8,Nicht einziehen,withdr,
8,Falls die Aufregung zu gross ist schaue ich nach Beruhigungsmöglichkeiten,sitcon,
8,vorher mit allen Mitgliedern sprechen,sitcon,
8,"ich rede vielleicht vorher mit meiner Familie, was sie sich wünschen für die Feier",sitcon,
8,"ich überlege, was das schlimmste Szenario wäre",reapp,
8,Ich versuche mich zu beruhigen,relax,
8,"Fragen, ob mir Freunde bei der Vorbereitung helfen können",social-supp,
8,Ich bitte Freunde um Hilfe bei der Vorbereitung,social-supp,
8,Mich auf die Feier freuen,reapp,
8,Den Leuten sagen dass man nervös sei,sitcon,
8,"Teile die Aufgaben während der Party auf, damit nicht alleine Verantwortung trage.",sitcon,
8,Ablenkung suchen,dist,
8,einfach auf sich zukommen lassen,other,accept
8,bitten Familie Rücksicht zu nehmen,sitcon,
8,Ich lenke mich vor dem grossen Event mit Sport ab.,dist,
8,"ich time den Tag so, dass nie alle gleichzeitig in der Wohnung sind",sitcon,
8,Ich nehme mir vor meine Sorge mit der Familie zu teilen.,social-supp,
8,Alles selber machen & nachkontrollieren,sitcon,
8,ich entspanne mich und schaue einen Film,dist,
8,ich bitte streitoffene Personen sich zusammenzureissen,sitcon,
8,Male m. schlimmste Situation aus > „auch kein Weltuntergang“,reapp,
8,Einzugsfeier verschieben > Angst hinauszögern,withdr,
8,ich lasse den Tag auf mich zukommen wie er ist,other,accept
8,Einige der Familie bitten früher zu kommen um zu helfen,instr-supp,
8,Ich bleibe locker und zeige keine Angst.,suppress,
8,Ich engagiere einen Caterer,sitcon,
8,ich tanze kurz,relax,
8,"Ich sage meiner Familie, dass ich keinen Stress möchte und setze nur die zusammen, die sich vertragen",sitcon,
8,Essen bestellen um nicht noch mehr Stress zu erzeugen,sitcon,
8,"Ich reelisiere, dass Probleme immer auftauchen können",reapp,
8,Ich hoffe auf Rücksicht und Hilfsbereitschaft meiner Mitmenschen und nehme den Einzu gelassen,reapp,
8,Ich versuche mich nicht in Gedanken mit der Grossfamilie sondern meinen Lieblingsfamilienmitgliedern zu beschäftigen,reapp,
8,Ich mache mir keinen Stress.,suppress,
8,Enge Familienmitglieder früher einladen damit sie nochmal alles kontrollieren,sitcon,
8,Putzen,dist,
8,Ablenken,dist,
8,Ich hole mir Hilfe bei der Planung/Organisation des Tages bei FreundInnen.,instr-supp,
8,ich versuche den Druck raus zu nehmen,sitcon,
8,Tätigkeiten „auslagern“ z.B. bitten zu kochen o.Ä.,sitcon,
8,"Familie darüber informieren, dass es ein entspannter Tag werden soll",sitcon,
8,Ich ziehe mich zurück und denke nicht weiter darüber nach,suppress,
8,Freund fragen ob er auch kommen möchte,social-supp,
9,Sport,dist,
9,Ich sehe mir alte Fotos an.,expr,
9,Neuen Freund suchen,sitcon,
9,Ich gehe alleine in das Cafe und lerne neue Leute kennen,sitcon,
9,Ich freunde mich mit einem neuen Kollegen so gut an und führe das Ritual mit ihm weiter,sitcon,
9,"Ich rufe ihn an und frage nach, wie es ihn geht.",info,
9,Mit Freunden reden,social-supp,
9,höre Musik,dist,
9,einen anderen Kollegen fragen ob er mitgehen möchte,sitcon,
9,gehe alleine ins Kaffee & lese etwas,sitcon,
9,Kollege anrufen und fragen wie es ihm geht,info,
