Item,ER Suggestion,Label,New Label
5,"Ich bekämpfe meine Angst, indem ich mich gut vorbereite",sitcon,
5,trainieren,sitcon,
5,sich mehr anstrengen um mindestens genauso gut zu sein,sitcon,
5,"Ich lerne viel, um mithalten zu können",info,
5,spezialisieren im Wissen,info,
5,"Kontakt zu diesen Studenten suchen, mit ihnen lernen",sitcon,
5,"immer mitlernen, um gleich gut zu sein",sitcon,
5,es auf mich zukommen lassen,reapp,
5,"Freunde m. an, versuche wie die anderen zu sein (u. so zu fühlen)",sitcon,
5,Ich werde aus Frust zum Alkohol greifen,subst-alc,
5,"weniger LVs besuchen, diese jedoch intensiv.",sitcon,
5,Sie als Ressource statt Konkurrenten sehen,reapp,
5,Ich wiederhole notfalls das Jahr.,reapp,
5,den austausch suchen,sitcon,
5,Unterstützung bei Familie & Freunden suchen,social-supp,
5,"mehr lernen, aber auch mal ausgehen",sitcon,
5,"Abwarten, meine Erfahrung wird mir helfen",reapp,
5,Ich umgebe mich mit Leuten mit „meinem“ Wissenstand.,sitcon,
5,"ich lasse das Studieren sein, suche mir etwas leichteres",sitcon,
5,sich mit ihnen messen und schauen,sitcon,
5,Ich suche mir zur Sicherheit Nachhilfe.,sitcon,
5,ich höre wieder auf zu studieren & gehe arbeiten,withdr,
5,bei anderen nach deren Fehlern suchen,sitcon,
5,Ich vermeide Kontakt zu ihnen,withdr,
5,sich an seine Leistung zuvor erinnern um sich zu beruhigen,self-en,
5,Kolleg/innen direkt ansprechen,sitcon,
5,Ich versuche Anschluss zu finden,sitcon,
5,mit Professoren darüber reden,instr-supp,
5,"Die jüngeren Studenten fragen, ob man gemeinsam lernen kann",instr-supp,
5,"Ich rede mit Freunden/Familie darüber & frage, ob sie ähnliche Erfahrungen gemacht haben",social-supp,
5,Ich lasse d. ganzen ein wenig Zeit und betrachte d. Situation dann nochmal,reapp,
5,"Ich frage Professoren nach Tipps in Sachen Literatur, Lernen etc.",instr-supp,
5,ich bin verunsichert und ziehe mich zurück,withdr,
5,ich Strategien der anderen anschauen,sitcon,
5,sich seine schwäche eingestehen und nach Hilfe fragen,instr-supp,
5,"ich versuche, mich zu beruhigen und die Angst auszublenden",suppress,
5,weinen,expr,
5,Ich rede mit ihnen vielleicht wirken sie ja nur so.,sitcon,
5,"Ich arbeite stärker an meinen VOs, dafür mache ich weniger",sitcon,
5,Ich gehe in die Sprechstunde eines Profs,instr-supp,
5,Alternativen überlegen sollte ich es nicht schaffen,sitcon,
5,"Ich versuche mich nicht mit den anderen zu vergleichen, sondern mit meinem „vergangenen Ich“",sitcon,
5,"Ich sage mir, dass ich gut so bin wie ich bin",reapp,
5,mich nicht mit anderen vergleichen,reapp,
5,"Ich lerne und absolviere Prüfungen, um mir zu beweisen, dass ich die nötigen Fähigkeiten habe.",reapp,
5,Reflektieren,reapp,
5,Lernen,sitcon,
5,sich einen realistischen Überblick über den Stoff machen,info,
5,sich zuhause hinsetzen und mit Stoff auseinandersetzen  wo man unsicher fühlt,sitcon,
5,Ich freunde mich mit Ihnen an u. erkenne schon bald dass viele genauso unsicher sind,sitcon,
5,Ich lasse die UNI bleiben,sitcon,
5,ich suche nach den Gründen für die Sicherheit der anderen,info,
5,Ich versuche mich nicht mit anderen zu messen.,reapp,
5,"mit den jüngeren Studenten in Kontakt treten und herausfinden, ob sie wirjlich besser sind",instr-supp,
5,mehr Zeit investieren,sitcon,
5,Nicht an anderen orientieren,reapp,
5,"Fokus nur auf sich selbst legen, andere ignorieren",sitcon,
5,Ich rede mit Freunden,social-supp,
5,Anschluss suchen/finden,instr-supp,
5,Ich versuche mich nicht weiter zu vergleichen,sitcon,
5,Sport,dist,
5,der Sache entspannt entgegen seh & schauen was kommt,sitcon,
5,"Ich lasse mir von den Kollegen helfen, wenn sie sich besser auskennen.",instr-supp,
5,Ich vergleiche mich nicht mit ihnen und mache mein Ding,sitcon,
5,Mehr Lernen,sitcon,
5,Gelassen bleiben - Uni ist nicht mein Leben,reapp,
5,"An die eigene Zeit als Jungstudent zurückerinnern & daran denken, dass es jedem mal so ging",reapp,
5,Mit einem Prof. über die Anforderungen sprechen,sitcon,
5,"Ich warte ab, ob meine Angst überhaupt begründet ist",reapp,
5,Die Angst erstmal zur Seite schieben u. auf die erste Klausur warten,suppress,
5,"Freunde finden und herausfinden, ob Angst berechtigt",sitcon,
5,Ich spreche mit Freunden/Verwandten um mich zu ermutigen,social-supp,
5,lerne sehr viel damit ich mithalten kann,sitcon,
5,"sich einfach auf sich selbst, nicht auf andere konzentrieren",sitcon,
5,Spaß haben,dist,
5,Neue Kontakte schliessen,sitcon,
5,Ich versuche mich von ihrem Drive anstecken zu lassen,instr-supp,
5,mich mit den jüngeren Studierenden austauschen den (von mir geglaubten) Unterschied festzustellen,instr-supp,
5,Es ist einfacher sich an Dinge zu erinnern als sie komplett neu zu lernen,sitcon,
5,Ausreichend und gut Schlaf > Vermeidung von Angstbedingtem Leistungsabfall,sitcon,
5,härter lernen,sitcon,
5,"Mir sagen, dass ich das schaffe",self-en,
5,"sich klarmachen, dass man nicht der Beste sein muss",reapp,
5,mit Freunden reden,social-supp,
5,Wissen/Erfahrungen austauschen,instr-supp,
5,Ich spreche mit jemand aussenstehendes über die Situation,instr-supp,
5,"sich erinnern, dass man vor der Auszeit auch zuerst gekommen ist",reapp,
5,Viel Lernen und gut für Prüfungen vorbereiten,sitcon,
5,fluchen,expr,
5,"Ich nehme mir nicht zu viel vor, um langsam sich langsam an den Studentenallt. zu gewöhnen.",reapp,
5,hart lernen/arbeiten,sitcon,
5,"Gehe es in deinem Tempo an, du musst mit niemanden mithalten!",reapp,
5,Strenge mich an meine Ziele zu erreichen.,sitcon,
5,Juengere Studentinnen wissen noch nicht so genau was sie eigentlich alles NICHT wissen,reapp,
5,Gedanken mit Freunden teilen,social-supp,
5,Die Motivation der anderen auf mich abfärben lassen,reapp,
5,"Ich spreche mit Menschen, die in der gleichen Situation sind, wie ich",instr-supp,
5,Ich suche mir Hilfe mit dem Stoff bei meinen Mitstudentinnen,instr-supp,
5,sich mit den Student/innen anfreunden,instr-supp,
5,"Mit anderen, denen es genau so geht, reden",instr-supp,
5,mit Mitstudierenden darüber sprechen,instr-supp,
5,sich in der Freizeit mit Fachliteratur auseinander setzen,info,
5,"Ich rede mir ein, dass dies nur die anfängliche Nervosität ist",reapp,
5,Ich spreche mit meiner Mom.,social-supp,
5,ich beruhige mich,relax,
5,Ich arbeite mehr und konzentriere mich auf mich selbst,sitcon,
5,Balance durch ausseruniversitäre Aktivitäten,relax,
5,Ich lasse mich von Freunden & Verwandten bestärken/rede mit ihnen,social-supp,
5,rede mit Professoren,instr-supp,
6,ich versuche meine Zeit in Zukunft besser einplanen,reapp,
6,den Worten des Chefs vertrauen,instr-supp,
6,"Ich frage den Klient, warum er nicht zufrieden ist",sitcon,
6,Ich suche den Klient auf und frage nach dem Grund.,sitcon,
6,"daran denken, dass jeder mal Probleme mit schwierigen Klienten hat",reapp,
6,Gespräch mit Kleinen führen: Was kann ich besser machen?,sitcon,
6,bestärke mich selbst alles richtig gemacht zu haben,reapp,
6,mit dem Klienten sprechen,sitcon,
6,muss Klienten nicht so schnell wiedersehen ,reapp,
6,"Ich analysiere, wo das Problem lag",reapp,
6,Ich stelle den Klienten zur Rede,sitcon,
6,Ich frage ihn nach Verbesserungsvorschläge,sitcon,
6,"Ich bemühe mich, Kritik nicht immer ernst zu nehmen & zu ignorieren",reapp,
6,Ich ignoriere die Meinung des Klienten,withdr,
6,mit meinen Kollegen reden,instr-supp,
6,Sage mir Klient = Trottel,reapp,
6,auf Chef hören,instr-supp,
6,Einen profesionellen Berater aus dem Job suchen,instr-supp,
6,mit dem Chef reden,instr-supp,
6,ich überlege was genau ich falsch gemacht habe und suche nach einer Lösung,reapp,
6,Mit anderen Kollegen austauschen,instr-supp,
6,"Ich versuche, dass was mein Chef mir versichert hat, noch einmal zu verstehen, um mich besser zu fühlen",instr-supp,
6,sich einen Plan machen wie man damit umgehen kann,sitcon,
6,"Versuchen Klienten zu vergessen, und auf Meinung des Chefs hören",instr-supp,
6,"Ich tue mir etwas gutes (Baden, Essen…)",relax,
6,Thema reflektieren & damit abschliessen ,reapp,
6,"Ich gehe einen Kaffee trinken, esse etwas, lese ein Buch.",dist,
6,mit dem Klienten reden,sitcon,
6,den schwierigen Klienten gedanklich vergessen,withdr,
6,Ich klage meiner besten Freundin mein Leid,social-supp,
6,Kleinen an Kollegen abgeben,sitcon,
6,den Klient einen Kollegen übergeben,sitcon,
6,Versuchen Kritik des Klient in Zukunft effektiv anzuwenden,reapp,
6,Ablenkung,dist,
6,erstmal darüber schlafen,sitcon,
6,mit Hund spazieren,dist,
6,"Ich akzeptiere, dass nicht jeder mit jedem kann und versuche einfach mein bestes zu geben",reapp,
6,mit Kolleg*innen besprechen,instr-supp,
6,Ich denke an vergangene positive Interaktionen mit KundInnen zurück.,self-en,
6,an was anderes denken,dist,
6,ich rede mit meinen Freunden über die Situation,social-supp,
6,mich mit Freunden zum Tee trinken treffen,dist,
6,ich gehe joggen,dist,
6,ich führe ein sehr ernstes Gespräch mit dem Klienten,sitcon,
6,Ich beende die Arbeit mit diesem Klienten,sitcon,
6,"den Kleine für eine Zeit schauen lassen, was er ohne dich kann",other,destr-soc
6,"überlegen, was so schwierig war",reapp,
6,"Ich führe ein entwaffnendes Gespräch mit dem Kleinen, um Missverständnisse aus dem Weg zu schaffen",sitcon,
6,Musik hören,dist,
6,auf den Chef mehr geben als auf Klient,reapp,
6,Die Meinung des Klienten versuchen zu verstehen,reapp,
6,Ich versuche die Kritik des Klienten umzusetzen,sitcon,
6,Auf positive Aufträge konzentrieren,reapp,
6,schau mir die Arbeit noch einmal genau durch,sitcon,
6,den Klienten an eine/n Kollegin/Kollege weitergeben,sitcon,
6,Ich mache mir bewusst dass nicht alle Menschen verständlich/rücksichtsvoll sind,reapp,
6,Ich konzentriere mich auf meine zufriedenen Klienten und das Urteil meines Chefs.,reapp,
6,ich versuche mich auf die Aussage meines Chefs zu fokussieren,reapp,
6,weiter machen,sitcon,
6,"Ich überlege, wie ich mich verbessern kann",reapp,
6,Nach Ausbesserungsmöglichkeiten suchen,sitcon,
6,sich selbst ablenken,dist,
6,Meditieren,relax,
6,an etwas Schönes denken,dist,
6,Meinung akzeptieren,reapp,
6,ich gebe den Klienten ab,sitcon,
6,"dem Klienten die Meinung sagen, dass man sich bemüht hat",sitcon,
6,Mit Chef reflektieren was Fehler waren,instr-supp,
6,"Ich erkundige mich beim Chef, was der Klient gesagt hat",instr-supp,
6,nächstes Mal mehr mit Klient kommunizieren vornehmen,reapp,
6,sich ablenken,dist,
6,Diesen Fall einfach ignorieren (Oft ist man das Ablassventil anderer),withdr,
6,Ich sage mir „das ist nur einer von vielen Klienten“ und relativiere seine Meinung,reapp,
6,mit Kollegen darüber sprechen,instr-supp,
6,Ich rede mit einem Kollegen darüber.,instr-supp,
6,Ich schlafe einen Nacht darüber,dist,
6,Kunden ansprechen,sitcon,
6,Ich werde diese Person in Zukunft einfach „nicht mehr so ernst nehmen“.,reapp,
6,Musik,dist,
6,sich auf die Bestätigung vom Chef fokussieren,sitcon,
6,Ich spreche den Kleinen an & bitte um konstruktive Kritik & verbessere mich,sitcon,
6,Supervision,sitcon,
6,Auf positve vergangene Klientenfeedbacks konzentrieren ,self-en,
6,Ich lass das nicht an mich heran.,reapp,
6,Auf die Worte des Chefs vertrauen,instr-supp,
6,Kritik als konstruktiv ansehen,reapp,
6,"Ich versuche an Klienten zu denken, die mit meiner Leistung zufrieden waren",reapp,
6,Liste mit Selbstverbesserung vornehmen,info,
6,Gespräch zum Klient suchen,sitcon,
6,Ablenkung suchen,dist,
6,für den Klient weniger Zeit einplanen,sitcon,
6,rede mit meinen Eltern,social-supp,
6,"Reflektieren, woran hapert es",reapp,
6,den betreffenden Klienten an anderen Kollegen abgeben,sitcon,
6,"ich übernehme in Zukunft andere Fälle, die mir sympathischer sind",reapp,
6,Andere/neue Klienten: freundlicher? bessere Zusammenarbeit (blöden Klienten überdecken),sitcon,
6,"Frag ihn mal was ihm nicht gepasst hat, vielleicht wird’s ja noch.",sitcon,
6,Ich sehe es einf. als „schwierige Person“.,reapp,
6,"Ich überprüfe meine vorherigen Leistungen darauf, ob ich zufrieden mit ihnen bin",self-en,
6,froh sein den schwierigen Klienten los zu sein,reapp,
6,Ich spreche mit Freunden/Verwandten über die Situation,social-supp,
6,sich auf die Meinung des Chefs konzentrieren,instr-supp,
6,Meine Leistung nicht von einer einzelnen Person werten lassen,reapp,
6,Ich rede nochmal mit dem Clienten,sitcon,
6,Sport,dist,
6,Chef für Vertrauen bedanken,instr-supp,
6,Ich denke an die Worte meines Chefs.,instr-supp,
6,Ich entschuldige mich nächstes mal bei ihm/ihr und hoffe auf Frieden,reapp,
6,Klient als schwierig und kompliziert abstempeln,sitcon,
6,versuchen beim Nächsten besser zu sein,reapp,
6,sich auf positives Feedback fokussieren,sitcon,
6,"ich gehe nocheinmal die ganze Situation durch, um mir zu versichern, dass ich gut gearbeitet habe",reapp,
6,Beim nächsten Klienten gebe ich mir noch mehr Mühe.,reapp,
6,Mir einen schönen Abend/schönes Wochenende machen.,dist,
6,Reden mit Kollegen,instr-supp,
6,ich bringe mich auf andere Gedanken > lade Freunde zum Essen ein,dist,
6,Mit FreundInnen über meine Niedergeschlagenheit reden,social-supp,
6,In der nächsten Zeit bin ich extra fleissig & bemüht,sitcon,
6,"Ich frage mich, ob ich traurig über die Interaktion oder meine Position im Allgemeinen bin.",reapp,
6,Abwägen des Inputs für die Arbeit/des Jobs an sich,reapp,
6,"den Chef bitten, mit dem Klienten zu reden",sitcon,
6,ich versuche mich von dem Kunden zu distanzieren,withdr,
6,Den Klienten vergessen und weitermachen,sitcon,
6,"beantragen, dass jemand anders den Klient übernimmt",sitcon,
7,Ich nehme mich nicht zu wichtig und solange ich meine Arbeit gut gemacht habe bin ich zufrieden.,reapp,
7,Mehr arbeiten (Überstunden) um Defizit auszugleichen,sitcon,
7,Gespräch mit Kollegen,instr-supp,
7,ich mache das Beste aus der Situation,reapp,
7,"Ich versuche mich in anderen Bereichen zu engagieren, bis das Problem geklärt ist.",dist,
7,Ich bitte darum das fehlende Betriebsmittel in den Zwischenbericht mit aufzunehmen,sitcon,
7,Den Verantwortlichen darauf ansprechen,instr-supp,
7,sich an Autor*innen d. Zwischenberichts wenden: Ärger kommunizieren,instr-supp,
7,mit Freunden etwas Schönes machen,dist,
7,mit Vorgesetzten darüber reden,instr-supp,
7,"Ich versuche, auch ohne Betriebsmittel weiterzukommen.",reapp,
7,Das nächste mal mit zuverlässigen Partnern zusammenarbeiten,reapp,
7,Sich bei jemanden darüber auslassen,expr,
7,beginne von vorne,sitcon,
7,bei Partner oder Freunden aufregen,expr,
7,mich erstmal beruhigen,reapp,
7,"Fordere, dass Begründung angeführt werden muss",sitcon,
7,Auf fehlendes Betriebsmittel hinweisen,sitcon,
7,es als gute Geschichte nutzen,reapp,
7,"Ich versuche herauszufinden, wann sich mein Zugang verzögert hat.",sitcon,
7,"Ich versuche das Problem zu beheben, damit dies nicht noch einmal passiert.",sitcon,
7,Ich bespreche das Problem mit dem Verfasser des Zwischenberichts,instr-supp,
7,Ich lerne aus der Situation,reapp,
7,"sich erkundigen, wie man den Zugang beschleunigen kann",instr-supp,
7,"nicht stressen lassen > kann passieren, kann sowieso nichts aendern",reapp,
7,für den Endbericht härter + schneller arbeiten,sitcon,
7,"Ich sorge dafür, dass der Fehler nicht nochmal passiert",reapp,
7,versuchen das zu regeln,sitcon,
7,Ich korrigiere den Fehler im Zwischenbericht,sitcon,
7,Beschwerde gegen Zwischenbericht,sitcon,
7,Ich rede mit dem Ersteller dieses Zwischenberichts. (offensichtlich nicht ich?),sitcon,
7,Zwischenbericht versuchen zu korrigieren,sitcon,
7,Reg mich zuerst mal nur bei mir selbst auf.,expr,
7,Ich bitte meinen Vorgesetzten um Hilfe,instr-supp,
7,Ich versuche mich mit Yoga/Sport generell zu beruhigen und noch einmal wenn ich ruhiger bin darüber nachzudenken,relax,
7,Beschwere m. bei Familie/Freunden (Verständnis),social-supp,
7,Unterstützung soziales Umfeld…),social-supp,
7,Zeitplan anpassen,sitcon,
7,Mit einer Freundin darüber reden.,social-supp,
7,mich jmd. Anvertrauen & die Situation erklären > Kollegin,instr-supp,
7,In Zukunft Arbeitsfortschritt weniger v. Pausen abhängig machen,reapp,
7,"Betrieb meiden, wechseln",sitcon,
7,Versuchen den Zeitplan wieder einzuholen,reapp,
7,bei zuständiger Stelle fehlende Mittel melden,sitcon,
7,"Dafür sorgen, dass Mangel trotzdem irgendwo dokumentiert wird",sitcon,
7,Herausfinden wieso?,sitcon,
7,Ich schlage auf mein Hissen um Wut abzubauen,expr,
7,Ursachensuche,sitcon,
7,"Aussprache mit verantwortlicher Stelle, entsprechende Bemerkung einfordern",sitcon,
7,den Zwischenbericht kritisieren,sitcon,
7,Kollegen/Verantwortliche Ansprechen,instr-supp,
7,Die Situation reflektieren,reapp,
7,Situation mit Vorgesetzten absprechen,instr-supp,
7,Ich rege mich nicht auf,suppress,
7,bei Freunden auslassen,social-supp,
7,Ich erwähne meinen Ärger im nächsten Meeting.,expr,
7,Ich tue alles um Ich erstelle einen neuen Plan wie ich meine Arbeit trotzdem bestmöglich fertigstellen kann,sitcon,
7,An die frische Luft gehen.,relax,
7,Beschweren,sitcon,
7,Ich spreche persönlich mit meinem Chef darüber,instr-supp,
7,Ich fühle mich überfordert,expr,
7,Das nächste Mal *** ich früher um die notwendigen Betriebsmittel.,reapp,
7,Ich spreche mit den Zuständigen und bitte das nächste Mal um weniger Verzögerung.,reapp,
7,Zuständigen d. Zwischenberichtes ansprechen,instr-supp,
7,Ich füge die Information zum Zwischenbericht hinzu,sitcon,
7,Fehlendes Mittel Vorgesetzten mitteilen,sitcon,
7,"Darauf aufmerksam machen, dass das fehlende Betriebsmittel schuld an der Verzögerung war",sitcon,
7,"Dafür sorgen, dass das nicht mehr passiert",sitcon,
7,"Wenn ich mich dafür von irgendjemandem rechtfertigen muss (z.B. Vorgesetzter), so spreche ich das fehlende Betriebsmittel an.",instr-supp,
7,Mit den Verantwortlichen das Problem besprechen,instr-supp,
7,Aus der Situation lernen,reapp,
7,Chef fragen wieso nicht erwähnt.,instr-supp,
7,sich bei Kollegen/Freunden aufregen,social-supp,
7,Versuche den Zwischenbericht richtig zu stellen.,sitcon,
7,"mich ärgern, aber nichts sagen",suppress,
7,mit einer Notiz im Zwischenbericht auf fehlendes Betriebsmittel aufmerksam machen,sitcon,
7,Klärendes Gespräch mit Verantwortlichen,sitcon,
7,Ich versuche mich zu beruhigen,relax,
7,Kollegen gleiches Problem?,info,
7,arbeite schneller,sitcon,
7,mich bei Kollegen drüber aufregen,expr,
7,gleiches Vorgehe wie andere Situationen (Stressabbau,relax,
7,Ich werde flexibler,reapp,
7,Die Situation hinnehmen wie sie ist,reapp,
7,"Ich konzentriere mich auf das, was ich positiv geleistet habe",reapp,
7,ich arbeite doppelt so viel um den Zeitplan einzuhalten,sitcon,
7,Ablenkung,dist,
7,"Ich frage nach, warum das so ist.",instr-supp,
7,"Ich frage Kollegen, ob sie bereits die selbe Erfahrung gemacht haben.",instr-supp,
7,"Ich bemühe mich, die verlorene Zeit aufzuholen",sitcon,
7,Ich versuche die Verzögerung so gut es geht zu kompensieren,sitcon,
7,ich ziehe mich aus der Verantwortung,withdr,
7,mit Kollegen darüber reden,instr-supp,
7,"Sich bei Kollegen erkunden, ob sie das gleiche Problem haben",info,
7,Die für den Zwischenbericht verantwortliche Person zur Rede stellen,instr-supp,
7,"Ich versuche in der verbliebenen Zeit doppelt so viel zu arbeiten, um die Zeit wieder gut zu machen",sitcon,
7,mit Kollegen darüber reden,instr-supp,
7,Ich informiere meinen Chef über d. fehlende Betriebsmittel,instr-supp,
7,In mich gehen,reapp,
7,Ich gehe einen Kaffee trinken.,dist,
7,Ansprechen,sitcon,
7,Mir im klaren über meine Nichtverantwortlichkeit an der Verzögerung,reapp,
7,"Ich versuche herauszufinden, wie das passieren konnte.",info,
7,konstruktive Kritik,sitcon,
7,planen es beim nächsten Mal besser zu organisieren,reapp,
7,Sport machen,dist,
7,Meine Kollegen darüber informieren.,sitcon,
7,"Nachfragen, warum Betriebsmittel nicht erwähnt wird",info,
7,"bitten, dass der Bericht geändert wird",sitcon,
7,Ich akzeptiere die Situation,reapp,
7,Maule m. Kollegen ü. Verantwortl.,other,destr-soc
7,ich akzeptiere meinen Ärger & die Situation,reapp,
7,Meditation.,relax,
7,damit abfinden,reapp,
7,etwas mit Freunden unternehmen,social-supp,
7,"Ich lege das Problem dar, dass es sich nicht erneut ereignet.",reapp,
7,Ich frage ob ich meinen Zwischenbericht nochmal überarbeiten kann.,instr-supp,
7,Ärger bewusst nutzen um Änderung d. Berichts zu bewirken,reapp,
7,schauen wo das Problem liegt,sitcon,
7,ich plane für das naechste Mal einen grösseren Zeitpuffer ein,reapp,
7,"dem zuständigen sagen, dass das unfair ist",sitcon,
8,Ich spreche mit meinen Verwandten darüber,social-supp,
8,"beten, dass alles gut geht",relax,
8,ich besorge Essen und Trinken im Vorhinein,sitcon,
8,Ich teile meine Sorgen mit der Familie,social-supp,
8,"Ich bitte meine Familie, sich zu benehmen",sitcon,
8,Ich verlege die Feier ins Restaurant,sitcon,
8,Ich lasse los und habe Spass,reapp,
8,ich rufe einen Verwandten an und frage ihn ob das mit meiner Planung so passt,instr-supp,
8,Grossfamilie nicht mehr einladen,sitcon,
8,"Ich koche etwas Gutes, aber nicht aufwendiges.",sitcon,
8,Mein einem Hund spielen,dist,
8,"sich damit zurechtfinden, dass nicht immer alles problemlos ablaeuft",reapp,
8,Ich putze die Wohnung,sitcon,
8,Ich versuche nicht krampfhaft alles perfekt zu machen,reapp,
8,Meditieren,relax,
8,Alle ausladen,sitcon,
8,Ich lasse den Tag einfach auf mich zukommen,reapp,
8,"ich mach mir kein Stress & sag die Feier ab bzw. lade nur die Leute ein, auf die ich Lust habe",sitcon,
8,Tee trinken & einstimmen,relax,
8,"Ich versuche mit jenen Personen, die Reibungspunkte verursachen können vorher unter vier Augen zu reden.",sitcon,
8,Checkliste anfertigen um sich zu beruhigen das alles da ist,sitcon,
8,Unterstützung bei Vorbereitung suchen,instr-supp,
8,"Ich erkläre, dass die Wohnung zu klein für alle ist, damit nicht alle gleicheitig kommen.",sitcon,
8,ich putze die Wohnung,sitcon,
8,ich plane das Treffen so wie Familientreffen bisher immer waren,reapp,
8,ich putze die Wohnung,sitcon,
8,"Grossfamilie bitten, nicht zu kommen",sitcon,
8,Ich meditiere bis meine Familie eintrifft.,relax,
8,"Familie um Hilfe bitten, beim Vorbereiten",social-supp,
8,"ich lenke mich ab, die Feier wird dann spontan auf die Beine gestellt",dist,
8,Mich ablenken.,dist,
8,Planung mit Freunden besprechen,instr-supp,
8,Meditieren,relax,
8,"Bitte Freund um Hilfe, Delegieren",instr-supp,
8,genaue Regeln verkünden,sitcon,
8,ich realisiere dass ich nicht alles kontrollieren kann & löse mich von der Angst,reapp,
8,Ich Putze und räume auf.,sitcon,
8,"wenn sich Verwandte streiten, kann ich das nicht kontrollieren",reapp,
8,"Ich achte darauf, Dinge vorzubereiten, die meine Familie gerne mag.",sitcon,
8,"ich bitte meine Verwandten im Vorhinein, friedlich zu bleiben",sitcon,
8,Spiele Organistieren,sitcon,
8,Ablenkung suchen,dist,
8,"sich beruhigen zu versuchen, indem man sagt es ist nur die eigene Familie",reapp,
8,Worst-Case-Szenario durchsprechen > Es kann nichts passieren!,reapp,
8,nähere Verwante um bitten etwas früher zu kommen,sitcon,
8,"Ich lenke mich ab und mache alle Vorbereitungen erst im letzten Moment, um mich nicht zu sehr hereinzusteigern",sitcon,
8,Wohnung putzen,sitcon,
8,"sagen, dass sie keine Erwartungen haben sollen",sitcon,
8,versuchen mich auf sie zu freuen,reapp,
8,Erwartungen runterschrauben,reapp,
8,Ich bitte Freunde um Hilfe bei der Organisation.,social-supp,
8,ich frage Nahestehende nach Hilfe bei der Party,instr-supp,
8,Familie im Vorhinein über mögliche Mängel informieren,sitcon,
8,wenn nötig Hilfe bei Vorbereitung einholen,instr-supp,
8,sich freuen dass man die gesamte Familie wieder sieht,reapp,
8,Ich ziehe was Schönes an,sitcon,
8,Aufräumen in der Wohnung,sitcon,
8,aufräumen,sitcon,
8,"Ich bereite mich sorgfältig vor und ich finde inneren Frieden, wenn ich daran denke, dass alles gut wird.",sitcon,
8,"die Wohnung putzen, sauber machen",sitcon,
8,"Angst wegschieben, Tag einfach geniessen",suppress,
8,Die Wohnung putzen,sitcon,
8,Gesprächsthemen schon vorher überlegen,sitcon,
8,Ich beginne schon ohne die Familie mit Freunden zu feiern.,dist,
8,"Ich versuche mich erst abzureagieren, am besten renne ich eine Runde.",relax,
8,aufräumen,sitcon,
8,Ich erzeuge eine entspannte & gemütliche Atmosphäre.,sitcon,
8,Zimmer/Wohnung zusammenräumen,sitcon,
8,Ich weiss dass meine Familie sich freundlich und anständig verhält,reapp,
8,"Nehme den Druck raus, dass alles funktionieren muss.",reapp,
8,Bereite alles optimal vor (Probl.prävention) > besseren Gefühl,sitcon,
8,"Rede m. Freunden, d. mich beruhigen",social-supp,
8,sich nicht stressen,reapp,
8,Ich gehe positiv an die Sache und blende alle möglichen negativen Szenarien aus,reapp,
8,Die Wohnung gründlich putzen,sitcon,
8,Es Oma sagen > Familienvorstand zur Hilfe,social-supp,
8,meditieren,relax,
8,sich versuchen zu freuen,reapp,
8,"Ich vertraue, dass alles gut werden wird",reapp,
8,"hoffen, dass schon alles gut gehen wird",reapp,
8,ich rede mit Freunden,social-supp,
8,Ich suche das Gespräch zu meiner Mutter und erläutere ihr meine Sorgen und frage ob sie mich unterstützen kann.,social-supp,
8,"Ich plane, lasse aber Spielraum für Fehler und akzeptiere sie",sitcon,
8,Im Kopf die Feier simulieren und mit Realität vergleichen,sitcon,
8,Ich überlege mir einen Plan B fuer eventuelle Missgeschicke.,sitcon,
8,"Ich halte eine Rede und sage, dass ich mich freue, dass alle da sind, ich aber ganz schön aufgeregt bin.",sitcon,
8,Alles absagen („krank“ etc.),sitcon,
8,"Freunde um Hilfe bitten, beim Vorbereiten",social-supp,
8,Fam.mitglieder bitten früher kommen & helfen,social-supp,
8,"Ich versorge alle mit viel Essen, damit sie zu zufrieden zum Streiten sind.",sitcon,
8,Vorkehrung gegen drohende Probleme treffen,sitcon,
8,versuche rauszufinden warum ich vor meiner Grossfamilie Angst habe,info,
8,Ich erstelle eine Liste mit möglichen Problemen und versuche Lösungen zu finden / Gründe zu finden warum sie nicht so schrecklich sind,sitcon,
8,"Ich suche mir ganz konkret Vertraute (Mutter, Bruder) und berichte ihnen über meine Nervosität",social-supp,
8,Ich versuche mich mit Hilfe meines Partners zu beruhigen.,social-supp,
8,es offen ansprechen,sitcon,
8,Ich feiere mit weniger Leuten,sitcon,
8,"Ich erzähle meiner Familie, dass ich Angst habe",sitcon,
8,Ich bin spontan krank geworden und lade alle aus,sitcon,
8,Werde einfach alles durchdenken Gespräche und Aktionen und richte alles so wies mir passt.,reapp,
8,Ich fokussiere mich noch intensiver auf die Planung,sitcon,
9,streichle Katze,dist,
9,ich suche mir neue Kollegen/Freunde in meiner Abteilung,sitcon,
9,Ich schreibe die Vorkomnisse stattdessen in mein Tagebuch.,sitcon,
9,mit neuen Kollegen treffen und über das Unternehmen reden,dist,
9,"über andere Kommunikationskanäle Kontakt halten (Telefon, E-Mail, …)",sitcon,
9,am Freitag stattdessen was alleine unternehmen,sitcon,
9,Ich lasse mich auch in eine Andere Abteilung versetzen,sitcon,
9,"Ich frage ihn, wie es ihm geht",sitcon,
